order_id,aisle_id
50025,52;61;38;133;25
50027,14;36;110;83;19;91;123;120;116;16;24;104
50028,31;77;78;24;45
50029,24;123;53;84;83
50030,45;133;93;21;85;128;83;54;106;95;127;121;36;48;52;129;94;63;88;24;50;107;26;115;23;37
50031,21;24;85;38;13
50032,24;14;123;129;83;19;130;108;21;16;63;69;17;116
50033,37;83;69;63;104;115
50034,24;83;21;36;49;19;123;72;122;104
50035,24;86;123;14;120;50;23;107;115;4
50036,24;120;123;47;37;49;69;1;51;126
50037,92;130;111;16;83;69
50038,124;31;107
50039,112;32;123;24;21;2
50040,32;107;84;120;77;121;93;91;45
50041,31;24;53;106;115;7;49;16;123;83;54
50042,24;115;112;130;120;83;123;69;16;21;19;35;36;85;11;22;77
50043,115;91;99;38;64;24
50044,32;24;98;50;36;91;123;21;38
50045,50;31;120;84;107;18;3;112;35;4;21;121;37;86;45;106;123;24
50046,88;32;115
50047,86;84;123;115
50048,24;121;83
50049,31
50051,44
50052,24;114;77;23;32;112;121;117;93
50053,69;115;60;121;11;88;9;81;21
50054,123;84;88;83;106
50055,97
50056,74
50057,85;28
50058,32;123;83;63;16;34;107;78;104;23;17
50059,99;52;31;24;21;123;115;120;61;78;67;6;96;116;129;81;69;50;65;13;66;37;75;15;98
50060,83;3;123;91;24;121;50;52
50061,49;16;21;31
50062,14;115;112;42;131;54;25;67;72;31;24;20;123;9;44;2;91;104;86;116;98;114
50063,106;84;37;86
50065,121;91;83;123;92;24;116;34;120;69;108
50066,123;83
50067,17;130;84;115;83;112;24;108;21;129
50068,59;117;72;66;19;110;130;81;69;16;83;24;91;21;108;17;53;84;36
50069,24;32;99
50070,83;16;31
50071,98;117;107;32;77;24
50072,83;115;93;91;53;86;123;112;108;54;96;129;20;122
50073,108;84;19;31;21
50074,54;74;70;120;24;123;83;131;16;37
50075,21;24;83
50076,69;83;16;72;24;98;1
50077,84;4;123;83;24
50078,24;91;120;83;123;35;86
50079,83;24;38;35;37
50080,131;31
50081,36
50082,24;26;83;96
50083,24;120;83;115;16;123;3;69;84;19
50084,38;4;42;72;23
50085,24;91;83;123;26;25
50086,112;120;96;123;24;116;83;106;67;81
50087,24;123;88;84
50088,83;24;84;123
50089,3;46;109;126;24
50090,63;123;24;59;121;84;83;17
50091,24;43;83;123;39;4;106;120;35;81;59
50092,86;24;83;4;104;116;21;108;59;81;17;74;60
50093,84;120;24;123;69;19;72;115;26;83
50094,115;24;128;117;67;14
50095,28;77;78;112;117;24;36;69;90
50096,3;83;123;69;95;117;78;108;120;93;66;9;54;20;98
50097,117;24
50098,123;32;38;112;106;83
50099,84;88;24;49;99
50100,128;32;24;88;92;67;107;130;112;9
50101,2
50102,92;19;116;24;91
50103,129;38
50104,88;72;112;96;30;123;128;120;84;49
50105,32;84;123
50106,9;86;83;91;17;123;98
50107,84;34;24
50108,120;123;112;24;3;115
50109,3;91;26;84;53;117
50110,31;45;26;24;124;54;61;111;115;90;3
50111,21;32;106;123
50112,116;84;83
50113,123;94;64;107;3;23;117;46;61;24
50114,65;133;26;115;127;80;60;85;121;128
50115,120;67;32;53;93;129;24;50;88;84;91;48
50117,67;24;51;69;59;88;120;83;123;14;34
50119,83;39;37;4;92;123;115;2;78;32
50120,75;78;54;41;115
50121,12;84;24;31;123;81;83;37;3;23
50122,120;24;67;50;4;123;13;31;88;37;1;105;106
50123,106;21;15;24;123;115;67;96;107;59;81;83;108;88;112
50124,123;86;24;35
50125,66;83;123
50126,77;5;98;86;54;118;73;15;40;19;78
50127,13;115;24;86;12;108;83;32
50128,115;120;54;98;129;25;3
50129,77;24;120;123;96;124;115;83;131;9;108
50130,88;74;112;53
50131,115;84;120;112;86;24;123
50132,56;69;129;52;83;31;24;106;93
50133,115;120;52
50134,88;53;120;8;69
50135,83;24;37;43;123;96;21;59;121
50136,83;24;100;120;17;61;25
50137,24;112;57;84;83;120;88;89
50138,116;24;38;83
50139,84;24;20
50140,24;91;120;123;106;84;98;69;83
50142,107;88;19;76;24;16;121;53;86;3;83;123;120;31;100
50144,50;3;31
50145,121;120;38;117;83;9;122;131;123;36;116;128;59
50146,16;123;24;59;69;84;86;78;52;93;128;26;54
50147,115;42;108;38;128;59;54;106;14;30;72;116;24;83;17;104
50148,24;31;107;26;115;121;2;45
50149,84;115
50150,77;116;51;115;83;100
50151,116;32;24;83;104;81
50152,24;50;98;23;86;112;35;84;55;121;116;99;123;107;67;29;128;81
50153,24;123;112;98;52;120;49;4;83;105;81;108;28;78
50154,115
50155,99;84;112;83
50156,21;91;83;16;108;59;3;107;117;5;24;128;115
50157,83;69;16;72
50158,2
50159,21;123;83;24;54;86;84
50160,120;93;53;112;123;3;83
50161,24;123;120
50162,24;32;123;21;83
50163,5;38;128;45;51;24;86;35;115;3;52;129;78
50164,74;61;107;51
50165,64;115;123;128;59;32;84;36;52;24
50166,88;131;108;83;123;21;52;24;112;61;120;107;69;117
50167,120;52;38;112;108;24;31;98;23;88;91
50168,26;77;130;23;113;129;38;21;37;112
50169,83;21;123;24;112;93
50170,104;49;83;24;91;120
50171,83;120;16;37;66;94;63;92;24
50172,31;83;107;86;123;72;17;104;85;24;16
50173,19;78;120;123;24;83;104
50174,116;91;84;105
50175,115;18;107;129;78
50176,84;21;83;123;24;77;129;120;117;112
50177,19;31;83;104;66;108;34;84;17;24;128
50178,115;123;35;88;24
50179,126;61;115;24;120;121
50180,120;91;123;45;57;61;107;24;78
50181,121;38;75;120;84;83;123;114;24;126;86;13
50183,83;42;128;66;24;81;14;88;30;36
50184,123;24
50185,83;24;120;21;78;61;67;107;81
50186,78;130;98;94;59;36;24;115;58;123;53;107;83
50187,120;31;69
50188,84;91
50189,31;96;49;21;24;83;26;106;79;20;92
50190,53;112;26;78;3;121
50191,96;83;24;84;128
50192,24;115;129;107;3;67;42;91;121;89
50193,4
50194,123;115;24;98;26
50195,19;24;72;21;86;106;96;14;91;123
50196,91;69;96;108;83;117;58;21;24;123;35;106;17;97
50197,41;53;83;38;123;24;37;63;116
50198,77;84
50200,83;42;107;120;123
50201,88;24;84;115;83;120;31
50202,83;31;24;115;123;19;53
50203,84;120;24;107;37;123;81;42;93;83;23;121;21
50204,24;96;112;116;120;38;67;13;50;3;92;98;91;81;72
50205,52;29;83;32
50206,24;106;53
50207,84;86;83;24
50208,23;31;123;120;84
50209,24;84;31;21;51
50210,91;83;120
50211,83
50212,124;77;120;24;61;31;98;123;20;84;54
50213,36;53;19
50215,123;24;16;120
50216,24;112;131;83;19;33;106;123;105;59
50217,34;107;24;17;63;116;86
50218,91;14;123;83;24;131;59;47;104;16;19;20
50219,129;9;115;123;24;13;36;50
50220,112;72;59;67;24;123;83;14;19;131
50221,74;114;46
50222,131;123;81;122;69;83;86;94;24;79;36
50223,84;120;83;24;21;112;86;59;123;128;116;88;121;51;107;77;54;67;117;69
50224,54;50;21;129;38;77;31;114
50225,31;84;107;98;123;83;116;110;120;24;21
50226,70;46;71
50227,91;5;96;123;21;83;86;24;17;115
50229,31;83;32;24
50230,115;52;83;13
50231,117
50232,26;120;91;24;41;59;114;116;115;106
50233,20;80;87;85
50234,24;115;112;123
50235,112;36;57;91;53;81;96;45;79;123;83;131;130;54;14;94;32;121;59;63;19
50236,121;52;91;116;117;51;3;107;93;83;123;2;59;14;24;9
50237,4;108;134;77
50238,88;16;83;116;84;66;53
50239,24;31;120;108;52;84;123;77;23;72
50240,41;31;86;22;83;24;81;131;116;74;26;77;37;98
50241,3;115;32;48;38;98;14;123;4
50242,24;123;120;106;53;104;31
50243,75;98
50244,24;120;99;107;110;123;93;83;63
50245,91;86
50246,120;96;53;67
50247,24;83;84
50248,3
50249,117;125;107;24;115;61;31;53;110;3;23;77;21;52;57;79;120;94;45;112;78;2
50251,72;24;59;104;14;123;83
50252,86;24;67;21;91;123;106
50253,24;115;91;128;93;31;59;23
50254,121;112;88;24
50255,24;120;107;75;78
50256,116;123;14;59;128;115;24
50257,83;84;21;116;24;32;123;9;19;107;37
50258,84;121;3;107;120;20;4;69;66
50259,24;53;120;91;57;72;126
50260,91;4;99;42;92;61;130
50261,19;130;39
50262,130;93;78;4;120;67;95;108;24;123;99;69;79;83
50263,83;116;24
50264,83;31;24;123;84;120;69;52;93
50265,128;21;83;24;96;111;121;86;38;123;69;10;112;131;63;17;16;81;91
50266,133;98;84;83;24;38;86;35;121;94;29;37;72
50267,84;24;123
50268,115;78;31
50269,84;2;120;24;13;83;36;96;86;21;128;123;31;95
50270,86;69;24
50271,24;83;77;120;14;123;23;45;117
50272,24;121;123;117;112;115
50273,83;12;123;53;84
50274,24;120;123;91;81;59;83;35;116;84;112
50275,24;84;112;120;123;83;21
50276,24;53;84;83;123;59;21;36;17
50277,81;83;24;91
50278,21;123;67;24
50279,38;120;107;94;88;78;61;42
50280,17;3;120;7
50281,59;120;24;123;21;112;3
50282,84;123;38;12;129;37
50284,24;123
50285,66;110;83;19;21;72;24;54;29;123;131
50286,45;64;123;79
50287,84;130;112;31;24;131;120;14
50288,26
50289,72;130;121;24
50290,123;54;26;64;24
50291,67;36;128;99;78;21;120;59;116;84;93;24;123;83;88;131
50292,31;88
50294,24;123;106;84;53;96;14;83;99;98;115;120
50296,91;31;100;45;83;24;67
50297,2;89;122;86;83
50298,92;26;31
50299,21;123;83;24;63;91;65;47
50300,77;115;25
50301,31;36;83;112;123
50302,49;5;108;43;106
50303,16;42;112;84;67;19;24;123;59;83
50304,83;24;88
50305,66;83;121;120;32
50306,115;32
50307,24;4;120;74;26;3;48;104;77;36;45;79;129;116;83;69;38;52;106
50308,84;120;130;83;24
50309,98;21;116;78;120;91
50310,54;26;61;114;77
50311,78;61;107;64
50312,16;83;122
50313,41;24;31;67;53;123;120;88;3
50314,83;24;59;131;19
50315,24;123;120;77;107;45
50316,96;114;112;84;67
50317,24;91;108;86;21;84;94;123;112;13
50318,107;123;93;129;38;43;64;25;32;96
50319,98;106;95;69;24;83;123
50320,93;30;35;120;24;107
50321,20;107;3;78;50;34;37
50322,78;21;52;131;4;85;59;63
50324,83;120;68;91;19;23;24;123
50325,32;24
50326,106;93;98;120;107;48
50327,115;24;53;120;32
50328,93;43;96;115;24;123;107;23;83;78;106;69;3;45;31
50329,24;45;25;120;98;80
50330,24;107;123;69;94;78;31;11;4;38
50331,52;24;86;115;53;128;83;4;131;84;29;120
50332,126;25;123;91;24
50333,112;93;24;130;120;84;121;61;36;67;108;117;42;79;98;37;23;52;74;19;107
50334,36;116;38;58;37;54;123;83;24
50335,107;37;114
50336,84;24;21;112;83;123;38;12;3;76;14;9;16;86
50337,115;26
50338,24;83;120
50339,91;83;30;24
50340,123;120;49;83;67;23;116;69
50341,91;32;31;13;117;115;112;100;92;21;120;96;37;24
50342,17;24
50343,112;86;96;24;83;21;120;45;35;123
50345,23;107;93;21;43
50346,24
50347,21
50348,32;24;120;129
50349,24;86;36
50350,116;84;26;106;123;94;19;52;66;105;63
50351,24;107;123;42;105;54;4
50352,8;98;115
50353,56;63;84;32;123;78;77;23
50354,129;16;24;123;121
50355,21;106;24;16;120;83;129;81;123
50356,72;123;116;24;38
50357,84;83;24
50358,24;99;86;83;100;16;32;123;21;129;120
50359,115;83;24;123;67;91;108;120;2;19;88;98;74;107;3;61;116;13;49;59;121
50361,91;94
50362,128;120;24;57;117;112;83;43;72;21;123;59;37;45;78;4
50363,123;24;83;91
50364,112;84;100;21;123;24
50365,83;84;24;61;110;120;123;96;121;26;54;98;37
50366,9
50367,32;77;78;107
50369,26;45;115;24;77
50370,81;112;121;107;130
50371,88;108;43;24;57;130;129;105;27;72;107;63;104
50372,92;37;107;50;81;54;2;61;115;121;83;16;21;24;131;63
50373,24
50374,33
50375,24;32;78
50376,95;31;83;37;74;84;23;106;108;120;96
50377,120;24
50378,94;53;121;3;67;120;27
50379,84;91;26;94;21
50380,96;78;107;24;123;45;84;31
50381,45;66;93;53;83;117
50382,36;24;83;84;120;45;112
50383,50;24;32;125;64;78;117;77;3;60
50384,83
50385,84;123;16;83;92;50;86;48;96;52;120;6;91;37
50386,22;104;19;31;98;96;117;130;59;84;88;123;24;83;16
50387,123;24;88;35;116;83
50388,116;72
50389,24;83;96;49;112;120;21;86;105;115;31;52;116;59;74;16;128;38
50390,66;91;83;123;116;16;24;115;131;81;69
50392,83;94;115;24
50393,19;24;120;86;83;107;50;123;21;112;115;108;116;93;84;1;106;9
50394,31;94;120;37;77
50395,67;37;2;23;112;48;123;78;116
50396,123;13;9;29
50397,37;112;86;76;13;130
50398,123;24;78;53;107;90
50399,126;115;54;44
50400,91;107;112;96;117;37;123;86;13;9;21
50401,19;104;84;107;67;24;115;98;112;92;83;81;59;69;57
50402,84;19;43;91;41
50403,24;112;19;67;123
50404,115;83;123;78;112;77;61;3;43
50405,38;91;24;115;123;121;84;42;107;94;34;116
50406,84;37;79;107;120
50407,116;82;86;50;37;120;107
50408,112;43;20;129;115;88;24;21;83
50409,53;24;83;95;123;96;91;69;112;78;72
50410,24;32;117;59;81
50411,51;37;41;3;107;91;121;52;120;93
50412,24;83;86;121;107;67;116
50413,24;36
50414,54;21;123;38;66;83
50415,31;24;123;120;83;110
50416,47;69;123;83
50417,35;50;3;107;24;84;16
50418,94
50419,66;117
50420,84;24;52;14;86;121;21;83;9;20
50421,54;78;83;91;41;14;88;108;42;50;77;130;19
50422,55;4;98;114;85;75;83;32;123;84;86;53;93;17;79;37;38;107;105;23;24;104;72;29;31;49;43;70;81;131;134
50423,24;94;50;120;3;98;91;78;88;31;123;112;117
50424,24;93;108;91;84
50425,24;31;123;61;21;27;88;112;108;115;93
50426,84;78;120;63
50427,24;16;83;84;36;108;2;116;69;104;110;5;85;131;95;66;123
50428,86;106;69;107;51;21;2;49;123;72;131;81;61;104;31;120;100;37;93;112;130;45
50429,16;116;115;77
50431,123;83;84;49;24;98
50432,84;91;93;123;36;112;83;120;1;9;16;21;106;81;108;31
50433,83;91;67;116;18;59;38;88;128;51;123;66
50434,83;24;120;117;123;115;18;16;116
50435,123;104;30;21;83;115
50436,22;112;74;127;86
50437,24
50438,32;86
50439,91;26;93;77;130;108;17;83;54;120;88;123;24;19;116;47;4;36
50440,58;24
50441,45
50442,24;123;84;91;83;26;16;117;21;105
50443,84;121;123;61;24;4;21;96;83;25;38;37
50444,115;24;32;53;84;48;23;117;125;3;79;129;37
50445,88;24;91;120;84
50446,45;84;91;83;21;115;107;121;117;38;17;47
50447,84;24;93;131;9;31;98
50448,69;104;105;5;112;83;16;24;120;21;59;121
50449,123;96;74;32;24;83;72;95;107;9;67;108;59;93;106;54
50450,115;121;108;91;120;31;96;84;24;37
50451,95;24;123;96;83;91;69
50452,120;84;83;19;54;107;50;24
50453,120;35;16;83
50454,3;96;24;57;93;112;120;37;19;105;115;50;94
50455,36;24;120;112;77;21;98;53;115;91;82;56;38;121;54;22;42;29;116;123;88
50456,24
50457,86
50458,91;129;63;69;108
50459,120;117
50460,84;115;107;86;106;31;24;52;36;77;16;83;61;120;4;127;105;43;29;108;123;9;116;17
50461,97;116;112;45;83
50462,52;115;76;13
50463,36;83;24;84;110;107;5;7;131;117;21;19;104
50464,91;24;83
50465,83;95;24
50466,94
50467,115;86;91;24;123;17;74;88;36;83;117;96;58;31
50468,29;75
50469,120;84;24;83;123;12;92;116;74;9;39;112;14;2
50470,53;112;86;110;89;38;114;4;123
50471,91;14;54;83;63;115;133;81;66;24;116
50472,83;24;91
50473,83;24;104;16;19;120
50474,107;24;4;84;31;99;115
50475,117;32
50476,83;14
50477,49;24;129;77
50479,24;61;115;37;112;52
50480,123;83;24;112;107;84;81;21;78;130;5;36
50481,84;112;115;24;78
50483,19;17;36;123;117
50484,86;83;91;100;21;121;78;24;128;106;42;116;115;72;130;90;19;67;9
50485,37;42;24;115;45;91;21;61;72;107;67
50486,114;54;31;123;116;37;4;69
50487,32;84;35;31;79;106;43;121;125;57;67;94;54
50488,45;24;123;84;120;4;53;35;83;86;36;81;92
50489,123;91;107;45;121;79;38;112;83;115
50490,124;77;34;123;79;59;7;107;21
50491,116
50492,92;104
50493,123;50;78
50494,91;115;36;121;59;75;110;20;29;33
50495,115;35;37;24;84;1
50496,24;86;83;69;59;81;116;34;52;25;37;123;91;100;3;112
50497,24;112;84;123;83;16;120;67;37;116;86;107;121;31;32
50498,24;72;123;81
50500,34;98;86;123
50502,53;84;91
50504,81
50505,128;60;105;114;61;64;111;84;120;79;86;3;26;99;36;24;77;131;37;107;130
50506,69;72;106;92;83;120
50507,51;83;123;66;85;60;50;117
50508,31;36;116;98;24
50511,120;84;24;115;26
50512,48;91
50513,115;49
50514,83;24;36;50;53;17;3;97
50515,83;120;59;116;24;14;117
50516,83;91;17;49
50517,57;120;24;84;21;94;50;130;31;103;112;83;23;86
50518,120;63;59;83;123;96
50519,134;32;83;63
50520,24;123;83;106;43;117
50521,31;84;24;115;53;120;25;19;91;17
50522,59;120;83;116;35;16;78;123;91
50523,93;83
50524,83;24;3;123;53;110;2;131;72;104
50526,53;91;123;48;24;107;93;86;77;23;26;130;64
50527,19;91;67;24;104;54;115;14;83;60;107;49;120;34;123;16
50528,65;77;116;112;24;78;52;123;79;54;21;120;34;74;37;127;55;36;92;107;108;99;83;89;16
50529,49;108;89;21;107;72
50531,27
50532,66;120;121;3;83;91;24;53;31;107;13;72;36;100;21;25;123
50533,84;37;83;54
50534,17;26;19
50535,121;83;86;96;24;112;21;4
50536,72;105;35;21;2;69;83
50537,59;1;25;5;83
50538,3;37;84;50;94;107;128;31;63;98;67;131
50539,72;31;24;14;116
50540,37;42;71;120;89;83;77;115;123;111;21;54;78
50541,93
50542,31;122;123;43;129;106
50543,61;121;86;106;66;34;123;85;115;94
50544,84;83;24;67;21;108
50545,32;123;24;88
50546,10;96;24;123;120;79;107;83;116;115;57;67
50547,83;121;36;45;72;50;123;56;29;98;112;35;61;37;16
50548,24;107;32
50549,105;12;21;9
50550,83;123;24
50551,77;115;91;130;37;98;121
50552,24;120;81;83;94;130;45;123;117
50553,116;83;14;94;98;24;63;85
50554,107;117;32;23;112;61;36;77;69;24
50555,84;24;120;67;96;16;123;83;107;15;30;81;69;112;52;86;9;21
50556,92
50557,86;123;24;68;83;116;110
50558,17;23;117;65
50559,91;24;120;21;83;107;84;125;78;99
50560,98;120;96;131;3;25
50561,24;76;116;14;59;120;83;72;36;45;107;115;88;17
50562,49;4;123;86;31;98;115;78;125;107;121;112;131
50564,83;54;120
50565,112;91;89;131;108;123;121;21
50567,21;83;69;77;98
50569,120;59;123;78;98;17;84;83;116;24;21
50570,78;50
50571,116
50572,77;120;112;108;123;71;24;53;60;78;79;83;129
50573,115;26;29;54;94;19;74;91
50575,32;83;24
50576,92;74;115;38;56;19;104
50577,83;45;108;24;123
50580,61;115;24
50581,84;24;123;83;50;16;59;131;86;21;104
50582,84;31;88;83;120;123;38;71;106;24
50583,42;36;17;4;83
50584,75;130;55
50585,120;2;115;54;24;134;37
50586,3;48;83;16;123;37;24
50587,92;111;26;36
50588,83;14;86;112;84;128
50590,37;83;120;94;115
50591,120;42;67
50592,92;24
50593,123;23;107
50594,16;24;39
50596,47;83
50597,123;83;24;131;59;53;91;14;17;81;6
50598,35;85;19;116
50599,84;17;130;123;24
50600,120;107;24;112;21;84;123;83;108;31;74;37;71;53;89;67;38;52;77
50601,32;112;1
50602,84;61;6;77;45;17
50603,83;21;107;24;59
50604,43;83;21;1;123;13
50605,24;112;7;83;123;120;86;21;99;108;52;3;81;16
50606,83;123;3;120;24;81;31;2;16;116;15
50608,52;83;24;21;108;91;115;104;88;19
50609,24;120;37;78;88;130
50610,83;115;37;112;120;81;4;91;53
50611,37;86;112;96;76;67;107;120;133;24;4;129
50612,24;112;107;94;48;129;83;99;131
50613,24;83;91;86;37;59;49
50614,86;131;112;98;24;83
50615,84;67;86;112;69;13;24;123;51;108;59;21;128;52;106;115;129;121;117
50616,38;92;121;120;126;83;89
50617,24;120;83;21;3;129
50618,91;26;123;1;9;114;129;78;125;37;24
50619,63
50620,13;26;98;86;21;79;78;24;37;61;106;67
50621,78;88;21
50622,120;115;123;53;100;94;45
50623,86;97;131;36
50624,117
50625,24;123
50626,84;115;74;75;24;117;88
50627,51;44;24;85;131;89;64;2;21;104;108;86;93;59;38;77;84;83
50628,67;24;4;117
50629,31;83;85;60;131;110;19;123;16
50630,69;53;84;120;121;116;83;31;24;123;78;16;81
50631,24;32
50632,24;84;121;53;14;52
50633,128;31;112;91
50634,120;88;123
50635,123;79;84;24
50636,77;112;38;24;101;122;106;37;105;69;123;6;36;54;21;19;89;108;81;94;75
50638,115;130;24;52;98;120;112;83;79;84;21;121;37;116
50639,120;4;17;88;16;19;84;24;121;92;112;2;117;83;122;123;21;116
50640,117;125;24;120;64;31;84
50641,88;24;123
50642,24;37;31;98;120;105;69;83;3;21;61;86;53;52;123;110;78;38;107
50643,54;21;24;3;57;96;120;92;123;23;50;2;93;115
50644,19;123;108;72;24;83;21;26;120;32
50645,84;96;23;106;120;78;88;43;3
50646,49;21;83;16;5;24;120;123;112
50647,77;123;121;91;120;116;83;86;38
50648,83;43;24;123;58
50649,21;115;83;120;110;45
50650,104;36;16;63
50651,123;86;24;115;88;91;79;36;114;83;81;57;42;112
50652,38;15;16;116;117;123;83;24;19
50653,108;91;123;83
50654,83;120;24
50655,13;84;96;93;53;108;21;77;116;36;38;112;83;120;107;4;123;99;52;106;69;24
50656,9;123;107;24;79;120;37;83;21;16
50657,85;104;5;120;117;24;71;21;28;84
50658,81;9;24;96;131;83;98;123;53;108;115
50659,116;86;24
50660,75;60;74
50662,107
50663,78
50664,107;115;31;120;54;93;74;72
50665,24;71;54;83;108;121;99;88;74;26
50666,40;74;17;123;130;133;45;126;57
50667,112;24;84;79;13;123;81;23;91;57;50;107;88;3;130;120;69;16
50668,121;83;9;37
50669,60;22;20;28;85
50671,112;122;75;22;21;117;54;52;36;106;115
50673,19;42;14;104;31;17
50674,24;107;37;19;123;21;112;120;117;84
50675,107;51;67;112;72;66
50676,120;77;24;84;83
50677,24;86;69;91;31;115;77
50678,125;107;53
50679,21;88;107;24;38;120;112;84;123;78;65
50680,83;17;21;81;110;123
50681,83;13;91;96;24;130;53;123;115;19;36
50682,84;83;39;16;123
50683,77;45;117
50684,96;83;128;116;59;91;123
50685,115;31;112;38;21;107;69;23;59;17;29;131;108;86;121;116
50686,120;24;71;84;121;123;63
50687,91;24;110;17;117;53;88;38;93;108
50688,84;65;24;43;120
50689,116;34
50690,112;107;108
50691,24;84;91;114;123
50692,25;83;37;59;24;81;120;39;16;26
50693,115;3;130;128;86;72
50694,112;21;49;23
50695,106;69;17;19;31;36;24;83;7
50696,23;24;84;67;3;78;91
50697,25;84;116;123;24
50698,83;86;3;15;77;115;100;108;104;19;17;114;69;59;30;16
50699,24;32;123;99
50700,93;61;45
50701,84;67;99;98;121
50702,54;1;83;112;57;91;107;46;117;121
50703,31;98;84;83;129;107;51;130;21
50704,83;9;123;24;107;16;32;81;120
50705,54
50706,78;96;24;83;45;37
50707,35;23;89;21;91
50708,60;86
50709,130;115;83;24;120;112
50710,74;51;34;36;19;129
50711,120;108;91;121;131;24;88;83;112;96
50712,94;24;78;117;83;91
50713,42;47;24;98;92;91
50714,46;95
50715,27;120;84;108;86;77;26;31;98;112;13;17;45;53;125;78;73;20
50716,19;104
50717,77;78;21;84;105;58;107
50718,9;131;77;61;97;107
50719,37;17;24;116;107;3;48;121;117;130;29;65
50720,16;83;120;123;5;21;17;104;69;72;91;14;19;116;89;66;88;112;114
50721,91;117;38;54;47
50722,117;72
50723,77;115;116;79;38;120;21;84;112;24;108;57;106;83;78;9;92;131;5;30
50724,20
50725,107;24;83;96;49;115;122;31;117;67;123;12;104;38;121;84
50726,120;83;24;123;49
50727,112;84;20
50728,61;24;13;120;115;83
50729,87;88;78;21;120;96;58;112;93;91;24;123;94;53;126;83
50730,91;84;115;83;134;36;112
50731,130;24;57;91
50732,98;96;83;24;19;115;3;21;108
50733,112;115;116;24;2
50734,21;83;128;38;53;84;19
50735,24;112;99;92;84;108;83;36;123;107;31;14;106;21;116;86;7;69;59;4;9
50736,123;128;115;86;54
50737,24;67;21;120;107;115;3;78;31;123;23
50738,106;21;81;4;66;117
50739,117
50740,91;84;117;93;108;99;24;53
50741,41
50742,24;68;66;91;83;121;14;50;116;100;130;123;59;3
50743,4;108;120;86;32;93;83;39
50744,84;83
50745,22;61;107;45
50746,84;112;107;83;99;31;71;123;24;53;79;21
50747,88;17;36;83
50748,86;53;24
50749,17
50750,24;32;34;116;115;13;37
50751,90;19;78;50;112;89;106;32;23;105;107;81;84;21;17
50752,100;83;19
50753,45;66;77
50754,26;79;129
50755,115;84;129;24;38;120;96;123;91;21;83
50756,96;121;65;23;54;123;37;91;117;4
50757,19;120;24;121;81;96;112;117;83;122;123;94;88;110;89;49;16
50758,72;123;53
50759,3;83;24;79;129;107;120
50760,31;1;67;123;116;72;120
50762,115;84;83;16;2;14;17
50763,83;89;123;91;115;39
50764,35;121;24;116
50765,31;120;3;92;72;21
50766,35;123;49
50767,24;84;123;116;52;94;120;86;63;78;83;23;88;43;61;117;106
50768,116;37;24
50769,86;84;83;53;115;112;120;61;88;49;24;20;106;96;77;116
